appid,name,developer,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
927310,巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,清之鸣,清之鸣,224,56,"20,000 .. 50,000",0,0,0,0,699,699,0,1
927310,巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,清之鸣,清之鸣,224,56,"20,000 .. 50,000",0,0,0,0,699,699,0,1
929400,Mahjong Magic Journey 3,Creobit,8floor,9,5,"20,000 .. 50,000",0,0,0,0,149,1499,90,1
929400,Mahjong Magic Journey 3,Creobit,8floor,9,5,"20,000 .. 50,000",0,0,0,0,149,1499,90,1
930280,Murder Mystery Machine,Blazing Griffin,Microids,87,72,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
930280,Murder Mystery Machine,Blazing Griffin,Microids,87,72,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
930640,Code Brown: A Game About Pooping,CreaTeam,CreaTeam,186,22,"20,000 .. 50,000",0,0,0,0,299,299,0,0
930640,Code Brown: A Game About Pooping,CreaTeam,CreaTeam,186,22,"20,000 .. 50,000",0,0,0,0,299,299,0,0
931480,Lab Runner: X,William Weinberger,William Weinberger,1,1,"20,000 .. 50,000",0,0,0,0,199,199,0,0
931480,Lab Runner: X,William Weinberger,William Weinberger,1,1,"20,000 .. 50,000",0,0,0,0,199,199,0,0
933690,Trains of the Orient,Gamenesis,Gamenesis,4,27,"0 .. 20,000",0,0,0,0,0,0,0,0
933690,Trains of the Orient,Gamenesis,Gamenesis,4,27,"0 .. 20,000",0,0,0,0,0,0,0,0
938520,Twenty One,Softwaves Mini,HandMade Games,5,20,"0 .. 20,000",0,0,0,0,199,199,0,0
938520,Twenty One,Softwaves Mini,HandMade Games,5,20,"0 .. 20,000",0,0,0,0,199,199,0,0
939120,Grand Guilds,Drix Studios,Drix Studios,58,43,"0 .. 20,000",0,0,0,0,1499,1499,0,0
939120,Grand Guilds,Drix Studios,Drix Studios,58,43,"0 .. 20,000",0,0,0,0,1499,1499,0,0
941710,NO-GO,ATOMIC AGE CULTURE,ATOMIC AGE CULTURE,0,5,"0 .. 20,000",0,0,0,0,799,799,0,0
941710,NO-GO,ATOMIC AGE CULTURE,ATOMIC AGE CULTURE,0,5,"0 .. 20,000",0,0,0,0,799,799,0,0
945740,Buildings Have Feelings Too!,Blackstaff Games,"Silver Lining Interactive, Maple Whispering Limited",35,44,"20,000 .. 50,000",0,0,0,0,199,1999,90,0
945740,Buildings Have Feelings Too!,Blackstaff Games,"Silver Lining Interactive, Maple Whispering Limited",35,44,"20,000 .. 50,000",0,0,0,0,199,1999,90,0
948650,Asdivine Hearts II,Exe Create Inc.,KEMCO,7,5,"0 .. 20,000",0,0,0,0,1299,1299,0,0
948650,Asdivine Hearts II,Exe Create Inc.,KEMCO,7,5,"0 .. 20,000",0,0,0,0,1299,1299,0,0
952850,败家仔 Last Wish,LoopGame,LoopGame,2,3,"20,000 .. 50,000",0,0,0,0,99,99,0,0
952850,败家仔 Last Wish,LoopGame,LoopGame,2,3,"20,000 .. 50,000",0,0,0,0,99,99,0,0
956450,Rogue Fable III,Pixel Forge Games,Pixel Forge Games,663,47,"50,000 .. 100,000",0,0,0,0,999,999,0,6
956450,Rogue Fable III,Pixel Forge Games,Pixel Forge Games,663,47,"50,000 .. 100,000",0,0,0,0,999,999,0,6
957960,Inkulinati,Yaza Games,Daedalic Entertainment,808,120,"20,000 .. 50,000",0,0,0,0,2499,2499,0,16
957960,Inkulinati,Yaza Games,Daedalic Entertainment,808,120,"20,000 .. 50,000",0,0,0,0,2499,2499,0,16
962170,Ultimate Legends,TheoNeo Games,TheoNeo Games,3,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
962170,Ultimate Legends,TheoNeo Games,TheoNeo Games,3,0,"20,000 .. 50,000",0,0,0,0,199,199,0,0
965230,DORAEMON  STORY OF SEASONS,"Marvelous Inc., Brownies Inc.",BANDAI NAMCO Entertainment,1745,398,"20,000 .. 50,000",0,0,0,0,1999,4999,60,4
965230,DORAEMON  STORY OF SEASONS,"Marvelous Inc., Brownies Inc.",BANDAI NAMCO Entertainment,1745,398,"20,000 .. 50,000",0,0,0,0,1999,4999,60,4
965240,Akabeth Tactics,Daisu Games,Daisu Games,9,1,"20,000 .. 50,000",0,0,0,0,499,499,0,0
965240,Akabeth Tactics,Daisu Games,Daisu Games,9,1,"20,000 .. 50,000",0,0,0,0,499,499,0,0
965590,Sagrada,Dire Wolf,Dire Wolf,352,16,"20,000 .. 50,000",0,0,0,0,499,999,50,9
965590,Sagrada,Dire Wolf,Dire Wolf,352,16,"20,000 .. 50,000",0,0,0,0,499,999,50,9
966720,Pumped BMX Pro,"Yeah Us!, Warp Digital Entertainment",Curve Games,103,47,"20,000 .. 50,000",0,0,0,0,149,1499,90,0
966720,Pumped BMX Pro,"Yeah Us!, Warp Digital Entertainment",Curve Games,103,47,"20,000 .. 50,000",0,0,0,0,149,1499,90,0
967240,MONKEY KING: HERO IS BACK,"HEXADRIVE Inc., D4 Enterprise Co., Ltd.",Oasis Games,223,251,"20,000 .. 50,000",0,0,0,0,3499,3499,0,0
967240,MONKEY KING: HERO IS BACK,"HEXADRIVE Inc., D4 Enterprise Co., Ltd.",Oasis Games,223,251,"20,000 .. 50,000",0,0,0,0,3499,3499,0,0
968730,Worlds Collide,otter otter game,otter otter game,29,18,"20,000 .. 50,000",0,0,0,0,99,99,0,0
968730,Worlds Collide,otter otter game,otter otter game,29,18,"20,000 .. 50,000",0,0,0,0,99,99,0,0
970980,VR INTERACTIVE TRAILER: Runes,StormBorn Studio,StormBorn Studio,11,1,"20,000 .. 50,000",0,0,0,0,0,0,0,0
970980,VR INTERACTIVE TRAILER: Runes,StormBorn Studio,StormBorn Studio,11,1,"20,000 .. 50,000",0,0,0,0,0,0,0,0
974830,The Art Theft by Jay Doherty,Google,Google,36,3,"0 .. 20,000",0,0,0,0,0,0,0,0
974830,The Art Theft by Jay Doherty,Google,Google,36,3,"0 .. 20,000",0,0,0,0,0,0,0,0
977300,Fenimore Fillmore: 3 Skulls of the Toltecs,Casual Brothers Ltd.,Casual Brothers Ltd.,75,12,"0 .. 20,000",0,0,0,0,999,999,0,0
977300,Fenimore Fillmore: 3 Skulls of the Toltecs,Casual Brothers Ltd.,Casual Brothers Ltd.,75,12,"0 .. 20,000",0,0,0,0,999,999,0,0
977630,Shelter 3,Might and Delight,Might and Delight,185,171,"20,000 .. 50,000",0,0,0,0,1999,1999,0,2
977630,Shelter 3,Might and Delight,Might and Delight,185,171,"20,000 .. 50,000",0,0,0,0,1999,1999,0,2
979220,Girls and Tests,morojenoe's empire,morojenoe's empire,1,3,"0 .. 20,000",0,0,0,0,199,199,0,0
979220,Girls and Tests,morojenoe's empire,morojenoe's empire,1,3,"0 .. 20,000",0,0,0,0,199,199,0,0
979710,Easy Pose,Madcat Games,Madcat Games,850,61,"50,000 .. 100,000",0,0,0,0,1299,1299,0,102
979710,Easy Pose,Madcat Games,Madcat Games,850,61,"50,000 .. 100,000",0,0,0,0,1299,1299,0,102
980160,UBERCOLD,"Side Group, UBERTEAM",Side Group,22,17,"20,000 .. 50,000",0,0,0,0,0,0,0,0
980160,UBERCOLD,"Side Group, UBERTEAM",Side Group,22,17,"20,000 .. 50,000",0,0,0,0,0,0,0,0
981990,Don't Shoot Rabbit / 不要射中兔子,Fs,Fs,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
981990,Don't Shoot Rabbit / 不要射中兔子,Fs,Fs,5,0,"0 .. 20,000",0,0,0,0,99,99,0,0
985400,Marle: The Labyrinth of the Black Sea,Yumenamakon,Kagura Games,106,43,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
985400,Marle: The Labyrinth of the Black Sea,Yumenamakon,Kagura Games,106,43,"20,000 .. 50,000",0,0,0,0,1299,1299,0,0
985940,Beat Me!,Red Limb Studio,"Red Limb Studio, Destructive Creations",52,20,"0 .. 20,000",0,0,0,0,1299,1299,0,0
985940,Beat Me!,Red Limb Studio,"Red Limb Studio, Destructive Creations",52,20,"0 .. 20,000",0,0,0,0,1299,1299,0,0
986820,Lost Lands: Mistakes of the Past Collector's Edition,FIVE-BN GAMES,FIVE-BN GAMES,92,6,"20,000 .. 50,000",0,0,0,0,999,999,0,2
986820,Lost Lands: Mistakes of the Past Collector's Edition,FIVE-BN GAMES,FIVE-BN GAMES,92,6,"20,000 .. 50,000",0,0,0,0,999,999,0,2
993580,Enchanted Path,NanningsGames,NanningsGames,19,5,"0 .. 20,000",0,0,0,0,199,199,0,0
993580,Enchanted Path,NanningsGames,NanningsGames,19,5,"0 .. 20,000",0,0,0,0,199,199,0,0
1002430,Victory Road,Strange Journey,Strange Journey,171,19,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1002430,Victory Road,Strange Journey,Strange Journey,171,19,"0 .. 20,000",0,0,0,0,1999,1999,0,0
1002560,Tiny Snow,#workshop,NVLMaker,3889,233,"100,000 .. 200,000",0,0,0,0,399,399,0,9
1002560,Tiny Snow,#workshop,NVLMaker,3889,233,"100,000 .. 200,000",0,0,0,0,399,399,0,9
1004490,Tools Up!,The Knights of Unity,"Untold Tales, Gamersky Games",851,263,"50,000 .. 100,000",0,0,0,0,399,1999,80,3
1004490,Tools Up!,The Knights of Unity,"Untold Tales, Gamersky Games",851,263,"50,000 .. 100,000",0,0,0,0,399,1999,80,3
1005310,Snake vs Snake,Pretty Fly Games,Pretty Fly Games,32,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1005310,Snake vs Snake,Pretty Fly Games,Pretty Fly Games,32,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1005990,Swordbreaker: Back to The Castle,DuCats Games Studio,DuCats Games Studio,51,33,"20,000 .. 50,000",0,0,0,0,799,799,0,0
1005990,Swordbreaker: Back to The Castle,DuCats Games Studio,DuCats Games Studio,51,33,"20,000 .. 50,000",0,0,0,0,799,799,0,0
1007260,BubbleGum-Push,GoshFather,GoshFather,20,6,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1007260,BubbleGum-Push,GoshFather,GoshFather,20,6,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1010170,Discord Bot - Controls,"zit_x_us, hazel",zit_x_us,103,88,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1010170,Discord Bot - Controls,"zit_x_us, hazel",zit_x_us,103,88,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1010870,最后的47小时 - The Last 47 Hours,Lingtan Studio,Lingtan Studio,653,40,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1010870,最后的47小时 - The Last 47 Hours,Lingtan Studio,Lingtan Studio,653,40,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1013680,Saint Paul Pre-Alpha,Cleyton Jonnas da Silva,Saint Paul Studios,82,29,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1013680,Saint Paul Pre-Alpha,Cleyton Jonnas da Silva,Saint Paul Studios,82,29,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1015250,Caramel Port,"MyDreamForever_Old, Life Jumb DT",MyDreamForever_Old,9,2,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1015250,Caramel Port,"MyDreamForever_Old, Life Jumb DT",MyDreamForever_Old,9,2,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1015720,Alternate DiMansion Diary,Sprite Hills,Kagura Games,430,68,"0 .. 20,000",0,0,0,0,999,999,0,0
1015720,Alternate DiMansion Diary,Sprite Hills,Kagura Games,430,68,"0 .. 20,000",0,0,0,0,999,999,0,0
1016860,Boiling Steel,MIROWIN,MIROWIN,313,69,"20,000 .. 50,000",0,0,0,0,599,1499,60,0
1016860,Boiling Steel,MIROWIN,MIROWIN,313,69,"20,000 .. 50,000",0,0,0,0,599,1499,60,0
1020430,Joe Jump Impossible Quest,BlueFX Games,"Forsaken Games, Zerouno Games",4,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1020430,Joe Jump Impossible Quest,BlueFX Games,"Forsaken Games, Zerouno Games",4,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1025070,Hello Lady! -New Division-,AKATSUKI-WORKS,HIKARI FIELD,315,15,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1025070,Hello Lady! -New Division-,AKATSUKI-WORKS,HIKARI FIELD,315,15,"0 .. 20,000",0,0,0,0,1499,1499,0,0
1025450,Forever Lost: Episode 3,Glitch Games Ltd,Glitch Games Ltd,0,1,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1025450,Forever Lost: Episode 3,Glitch Games Ltd,Glitch Games Ltd,0,1,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1028990,Maze Of Time,Frederik Holst,Frederik Holst,0,2,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1028990,Maze Of Time,Frederik Holst,Frederik Holst,0,2,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1033370,Fruit Crawler,IfThen Software LLC,IfThen Software LLC,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1033370,Fruit Crawler,IfThen Software LLC,IfThen Software LLC,2,0,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1038070,Physics Drop,IDC Games,IDC Games ,2,1,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1038070,Physics Drop,IDC Games,IDC Games ,2,1,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1038620,House of 1000 Doors: Evil Inside,Five BN,Alawar Casual,92,41,"20,000 .. 50,000",0,0,0,0,349,699,50,1
1038620,House of 1000 Doors: Evil Inside,Five BN,Alawar Casual,92,41,"20,000 .. 50,000",0,0,0,0,349,699,50,1
1039110,Ikarus,moonblast,moonblast,54,8,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1039110,Ikarus,moonblast,moonblast,54,8,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1039830,彼岸画廊/Nether Gallery,HongShou Studio,HongShou Studio,175,28,"20,000 .. 50,000",0,0,0,0,699,699,0,0
1039830,彼岸画廊/Nether Gallery,HongShou Studio,HongShou Studio,175,28,"20,000 .. 50,000",0,0,0,0,699,699,0,0
1039870,Survival Frenzy,Zepetto Co.,Zepetto Co.,175,96,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1039870,Survival Frenzy,Zepetto Co.,Zepetto Co.,175,96,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1043230,Touhou Shinreibyou ~ Ten Desires.,上海アリス幻樂団,"Mediascape Co., Ltd.",348,17,"50,000 .. 100,000",0,0,0,0,1499,1499,0,3
1043230,Touhou Shinreibyou ~ Ten Desires.,上海アリス幻樂団,"Mediascape Co., Ltd.",348,17,"50,000 .. 100,000",0,0,0,0,1499,1499,0,3
1051890,BLOCKADE War Stories,Novalink,Novalink,65,26,"20,000 .. 50,000",0,0,0,0,699,699,0,0
1051890,BLOCKADE War Stories,Novalink,Novalink,65,26,"20,000 .. 50,000",0,0,0,0,699,699,0,0
1052480,Adecke - Cards Games Deluxe,Philippe Pelchat,Philippe Pelchat,4,4,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1052480,Adecke - Cards Games Deluxe,Philippe Pelchat,Philippe Pelchat,4,4,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1053620,MIDNIGHT Remastered,Mad Jackal Games,Mad Jackal Games,15,1,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1053620,MIDNIGHT Remastered,Mad Jackal Games,Mad Jackal Games,15,1,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1056660,3x3 mini-Shogi,znq.,znq.,4,7,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1056660,3x3 mini-Shogi,znq.,znq.,4,7,"20,000 .. 50,000",0,0,0,0,99,99,0,0
1057640,Onirism,Crimson Tales,Shoreline Games,477,57,"0 .. 20,000",0,0,0,0,1799,1799,0,23
1057640,Onirism,Crimson Tales,Shoreline Games,477,57,"0 .. 20,000",0,0,0,0,1799,1799,0,23
1061640,How To Be A Real Dude,Kid,Kid,32,36,"0 .. 20,000",0,0,0,0,499,499,0,0
1061640,How To Be A Real Dude,Kid,Kid,32,36,"0 .. 20,000",0,0,0,0,499,499,0,0
1061920,Our Secret Below,DarkStone Digital,DarkStone Digital,102,12,"20,000 .. 50,000",0,0,0,0,999,999,0,0
1061920,Our Secret Below,DarkStone Digital,DarkStone Digital,102,12,"20,000 .. 50,000",0,0,0,0,999,999,0,0
1064130,Sakura MMO 3,Winged Cloud,Winged Cloud,177,14,"0 .. 20,000",0,0,0,0,999,999,0,2
1064130,Sakura MMO 3,Winged Cloud,Winged Cloud,177,14,"0 .. 20,000",0,0,0,0,999,999,0,2
1064750,Space Tower,JUANWUWU Games,JUANWUWU Games,0,1,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1064750,Space Tower,JUANWUWU Games,JUANWUWU Games,0,1,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1066230,Project Katharsis,WIP studios,WIP studios,19,15,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1066230,Project Katharsis,WIP studios,WIP studios,19,15,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1066260,Devolver Bootleg,doinksoft,Devolver Digital,1022,130,"50,000 .. 100,000",0,0,0,0,149,499,70,0
1066260,Devolver Bootleg,doinksoft,Devolver Digital,1022,130,"50,000 .. 100,000",0,0,0,0,149,499,70,0
1067110,Idle Chess Story,"Joaquin Telleria, Manuel Telleria",ManuJoaco,29,27,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1067110,Idle Chess Story,"Joaquin Telleria, Manuel Telleria",ManuJoaco,29,27,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1071240,Earthlingo,Earthlingo,Earthlingo,177,14,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1071240,Earthlingo,Earthlingo,Earthlingo,177,14,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1072170,Order Up VR,"Siddharth Jain, Cameron Marion",I.E.D Games,64,20,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1072170,Order Up VR,"Siddharth Jain, Cameron Marion",I.E.D Games,64,20,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1072720,smysl 2 gravity,lastgame,lastgame,11,9,"0 .. 20,000",0,0,0,0,99,99,0,0
1072720,smysl 2 gravity,lastgame,lastgame,11,9,"0 .. 20,000",0,0,0,0,99,99,0,0
1073130,Atlantis Royale,BattleCare Inc,BattleCare Inc,47,14,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1073130,Atlantis Royale,BattleCare Inc,BattleCare Inc,47,14,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1073810,Shapik: The Moon Quest,"Paul Podberezko, Daniil Naletov, Alexander Ahura, Haim Schnitzer",Rapid Snail,230,15,"20,000 .. 50,000",0,0,0,0,799,799,0,0
1073810,Shapik: The Moon Quest,"Paul Podberezko, Daniil Naletov, Alexander Ahura, Haim Schnitzer",Rapid Snail,230,15,"20,000 .. 50,000",0,0,0,0,799,799,0,0
1074630,Call Of Unity,RewindApp,RewindApp,261,78,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1074630,Call Of Unity,RewindApp,RewindApp,261,78,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1074820,Eudemons Online,NetDragon,NetDragon,67,52,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1074820,Eudemons Online,NetDragon,NetDragon,67,52,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1076500,Valgrave: Immortal Plains,Edenic Era LLC,Edenic Era LLC,787,153,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1076500,Valgrave: Immortal Plains,Edenic Era LLC,Edenic Era LLC,787,153,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1077850,Grave of the Petrified,Studio Burning Eyes,Studio Burning Eyes,38,8,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1077850,Grave of the Petrified,Studio Burning Eyes,Studio Burning Eyes,38,8,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1083310,OUTBUDDIES DX,Julian Laufer,Headup,186,79,"50,000 .. 100,000",0,0,0,0,1799,1799,0,1
1083310,OUTBUDDIES DX,Julian Laufer,Headup,186,79,"50,000 .. 100,000",0,0,0,0,1799,1799,0,1
1083700,3D Text Adventure,Ariel Love,Infocom Remakes,15,19,"0 .. 20,000",0,0,0,0,0,0,0,0
1083700,3D Text Adventure,Ariel Love,Infocom Remakes,15,19,"0 .. 20,000",0,0,0,0,0,0,0,0
1088870,奇幻与砍杀 Fantasy & Blade,绝汪,绝汪,169,52,"20,000 .. 50,000",0,0,0,0,119,399,70,0
1088870,奇幻与砍杀 Fantasy & Blade,绝汪,绝汪,169,52,"20,000 .. 50,000",0,0,0,0,119,399,70,0
1091460,Souls of Blades,离忧先生,方块游戏(CubeGame),433,167,"20,000 .. 50,000",0,0,0,0,1899,1899,0,0
1091460,Souls of Blades,离忧先生,方块游戏(CubeGame),433,167,"20,000 .. 50,000",0,0,0,0,1899,1899,0,0
1093720,SlipSlop: World's Hardest Platformer Game,10F,10F,1398,298,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1093720,SlipSlop: World's Hardest Platformer Game,10F,10F,1398,298,"100,000 .. 200,000",0,0,0,0,0,0,0,0
1095380,Bepuzzled Kittens Jigsaw Puzzle,Team Spikkeee,Spikkeee,9,1,"0 .. 20,000",0,0,0,0,399,399,0,0
1095380,Bepuzzled Kittens Jigsaw Puzzle,Team Spikkeee,Spikkeee,9,1,"0 .. 20,000",0,0,0,0,399,399,0,0
1103040,Bepuzzled Space Jigsaw Puzzle,Team Spikkeee,Team Spikkeee,0,1,"20,000 .. 50,000",0,0,0,0,399,399,0,0
1103040,Bepuzzled Space Jigsaw Puzzle,Team Spikkeee,Team Spikkeee,0,1,"20,000 .. 50,000",0,0,0,0,399,399,0,0
1104920,The Man Came Around,Thierry Brim,Thierry Brim,48,9,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1104920,The Man Came Around,Thierry Brim,Thierry Brim,48,9,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1106740,The Beast of Gevaudan,Yakov Kotov,Uroborus,5,1,"50,000 .. 100,000",0,0,0,0,199,199,0,0
1106740,The Beast of Gevaudan,Yakov Kotov,Uroborus,5,1,"50,000 .. 100,000",0,0,0,0,199,199,0,0
1110090,Cyber-Ante,Junction Games,Junction Games,2,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1110090,Cyber-Ante,Junction Games,Junction Games,2,0,"20,000 .. 50,000",0,0,0,0,299,299,0,0
1119620,Beyond Shattered Isles,"Fabian Rosskopf, Birgit Schönauer, Philipp Sigl, Fabian Tkaczuk, Tamara Toker, Jamie Nord",MediaCube Games,33,10,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1119620,Beyond Shattered Isles,"Fabian Rosskopf, Birgit Schönauer, Philipp Sigl, Fabian Tkaczuk, Tamara Toker, Jamie Nord",MediaCube Games,33,10,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1121230,Bomb Bowling,grin robot,grin robot,27,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1121230,Bomb Bowling,grin robot,grin robot,27,2,"20,000 .. 50,000",0,0,0,0,499,499,0,0
1122210,Guns Craft,Boogygames Studios,Boogygames Studios,9,4,"20,000 .. 50,000",0,0,0,0,69,199,65,0
1122210,Guns Craft,Boogygames Studios,Boogygames Studios,9,4,"20,000 .. 50,000",0,0,0,0,69,199,65,0
1125390,Atrio: The Dark Wild,Isto Inc.,Isto Inc.,465,105,"20,000 .. 50,000",0,0,0,0,1999,1999,0,3
1125390,Atrio: The Dark Wild,Isto Inc.,Isto Inc.,465,105,"20,000 .. 50,000",0,0,0,0,1999,1999,0,3
1125710,Gatewalkers,A2 Softworks,A2 Softworks,229,103,"20,000 .. 50,000",0,0,0,0,2499,2499,0,0
1125710,Gatewalkers,A2 Softworks,A2 Softworks,229,103,"20,000 .. 50,000",0,0,0,0,2499,2499,0,0
1126680,Neonis,GoldenEvolution,GoldenEvolution,3,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1126680,Neonis,GoldenEvolution,GoldenEvolution,3,0,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1127310,HelixVision,"Bo3b Johnson, Markus Gündert",Bo3b Johnson,84,54,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1127310,HelixVision,"Bo3b Johnson, Markus Gündert",Bo3b Johnson,84,54,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1128570,Weeping Willow - Detective Visual Novel,TechnoCat Games,TechnoCat Games,59,14,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1128570,Weeping Willow - Detective Visual Novel,TechnoCat Games,TechnoCat Games,59,14,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1132030,Trash Sailors: Co-Op Trash Raft Simulator,fluckyMachine,tinyBuild,204,78,"20,000 .. 50,000",0,0,0,0,399,1999,80,0
1132030,Trash Sailors: Co-Op Trash Raft Simulator,fluckyMachine,tinyBuild,204,78,"20,000 .. 50,000",0,0,0,0,399,1999,80,0
1132980,There Is No Light: Enhanced Edition,Zelart,HypeTrain Digital,650,248,"50,000 .. 100,000",0,0,0,0,1999,1999,0,3
1132980,There Is No Light: Enhanced Edition,Zelart,HypeTrain Digital,650,248,"50,000 .. 100,000",0,0,0,0,1999,1999,0,3
1133350,Gravity Control,NanningsGames,NanningsGames,6,9,"0 .. 20,000",0,0,0,0,99,99,0,0
1133350,Gravity Control,NanningsGames,NanningsGames,6,9,"0 .. 20,000",0,0,0,0,99,99,0,0
1135570,Martian Law,Linclo Games,Linclo Games,144,273,"50,000 .. 100,000",0,0,0,0,199,199,0,0
1135570,Martian Law,Linclo Games,Linclo Games,144,273,"50,000 .. 100,000",0,0,0,0,199,199,0,0
1139470,THE ART - Metamorphosis,Life Jumb DT,Red twice potato,72,7,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1139470,THE ART - Metamorphosis,Life Jumb DT,Red twice potato,72,7,"20,000 .. 50,000",0,0,0,0,199,199,0,0
1139830,Recyclomania,PixQuake,HH-Games,16,8,"0 .. 20,000",0,0,0,0,699,699,0,0
1139830,Recyclomania,PixQuake,HH-Games,16,8,"0 .. 20,000",0,0,0,0,699,699,0,0
1141100,Lilitales,TUNNEL No.73,Kagura Games,549,74,"20,000 .. 50,000",0,0,0,0,1999,1999,0,2
1141100,Lilitales,TUNNEL No.73,Kagura Games,549,74,"20,000 .. 50,000",0,0,0,0,1999,1999,0,2
1144800,Drop In - VR F2P,"Wild Ox Studios, Tim van Kan",Wild Ox Studios,472,97,"50,000 .. 100,000",0,0,0,0,0,0,0,1
1144800,Drop In - VR F2P,"Wild Ox Studios, Tim van Kan",Wild Ox Studios,472,97,"50,000 .. 100,000",0,0,0,0,0,0,0,1
1145200,Tomb Typing,Individual Software,Individual Software,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1145200,Tomb Typing,Individual Software,Individual Software,2,0,"0 .. 20,000",0,0,0,0,499,499,0,0
1145570,Ortharion project,Ortharion project,Ortharion project,99,53,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
1145570,Ortharion project,Ortharion project,Ortharion project,99,53,"20,000 .. 50,000",0,0,0,0,1999,1999,0,0
1148560,Buccaneers!,Skyward Digital,Skyward Digital,313,68,"0 .. 20,000",0,0,0,0,1799,1799,0,3
1148560,Buccaneers!,Skyward Digital,Skyward Digital,313,68,"0 .. 20,000",0,0,0,0,1799,1799,0,3
1155580,Drone Wars,Ralien Studios,Ralien Studios,90,20,"20,000 .. 50,000",0,0,0,0,0,0,0,0
1155580,Drone Wars,Ralien Studios,Ralien Studios,90,20,"20,000 .. 50,000",0,0,0,0,0,0,0,0
